Date;Open;High;Low;Close;Adj Close;Volume
08/08/19;47,299999;47,490002;46,919998;47,18;34,334766;24237600
09/08/19;46,700001;46,810001;45,490002;45,490002;33,104885;24707500
12/08/19;45,150002;45,990002;45,029999;45,16;32,864731;16409000
13/08/19;45,549999;46,799999;45,349998;46,5;33,839905;19989100
14/08/19;45,98;45,98;44,73;44,880001;32,660961;24950100
15/08/19;45,009998;45,5;43,169998;43,889999;31,940502;24570500
16/08/19;44,450001;44,700001;43,48;43,689999;31,794952;19541100
19/08/19;44,290001;44,43;43,209999;43,650002;31,765841;27533700
20/08/19;43,509998;44,490002;42,900002;43,84;31,904116;16865100
21/08/19;43,599998;44,330002;43,07;44,150002;32,129715;16171800
22/08/19;44,380001;44,380001;43,549999;43,889999;31,940502;12254400
23/08/19;43,830002;44,59;42,900002;43,279999;31,49658;26087800
26/08/19;43,490002;43,650002;42,540001;42,799999;31,147264;13270500
27/08/19;43,150002;43,91;42,439999;43,32;31,52569;27809400
28/08/19;43,310001;44,169998;43,040001;43,48;31,64213;13467000
29/08/19;44,110001;45,25;43,959999;45,099998;32,821068;23487000
30/08/19;45,990002;46,330002;45,27;45,57;33,163105;27305700
02/09/19;46,549999;46,669998;45,849998;46,009998;33,483311;12757600
03/09/19;46;46,049999;45,34;45,52;33,126713;13227000
04/09/19;46,049999;46,52;45,970001;46,52;33,854458;12439100
05/09/19;46,950001;47,189999;46,52;46,52;33,854458;20284900
06/09/19;46,450001;46,689999;46,09;46,450001;33,80352;10419000
09/09/19;46,700001;47,889999;46,290001;47,889999;34,851463;24430000
10/09/19;47,880001;48,5;47,200001;48,240002;35,106174;21440800
11/09/19;48,599998;48,599998;47,580002;47,950001;34,895123;16872500
12/09/19;48,619999;49,77;48,599998;49,689999;36,161392;39340500
13/09/19;49,959999;50,299999;49,66;49,790001;36,234169;22067600
16/09/19;49,400002;49,439999;48,349998;48,59;35,360882;26369500
17/09/19;48,25;49,150002;48,23;48,900002;35,586479;14473900
18/09/19;49;49;47,98;48,400002;35,22261;15335300
19/09/19;48,400002;48,580002;47,759998;48,32;35,164383;15680000
20/09/19;48,66;48,740002;48;48,419998;35,237164;23870900
23/09/19;48,189999;48,580002;47,959999;48,099998;35,004288;11946300
24/09/19;47,709999;47,880001;46,779999;46,93;34,152828;15322500
25/09/19;47,029999;48,02;46,830002;47,860001;34,829632;14554600
26/09/19;48,099998;48,279999;47,529999;47,860001;34,829632;12257300
27/09/19;48,150002;48,349998;47,27;47,66;34,684082;13450600
30/09/19;47,650002;48,040001;47,209999;47,75;34,74958;12116600
01/10/19;47,849998;48,880001;47,66;47,709999;34,72047;16083800
02/10/19;46,900002;46,900002;45,099998;45,099998;32,821068;24637800
03/10/19;45,32;45,810001;44,220001;45,439999;33,068497;24569900
04/10/19;45,700001;46,790001;45,68;46,59;33,905396;21339100
07/10/19;46,299999;46,98;46,040001;46,040001;33,505146;12531500
08/10/19;46,299999;46,369999;45,32;45,32;32,981171;14671300
09/10/19;45,669998;46,040001;45,330002;45,669998;33,235878;9509400
10/10/19;46,060001;47,450001;46,060001;47,240002;34,378433;15441700
11/10/19;48,029999;48,919998;48;48,639999;35,397263;24527700
14/10/19;48,200001;48,25;47,560001;47,990002;34,924236;11520400
15/10/19;47,880001;48,290001;47,529999;47,91;34,866013;14669700
16/10/19;47,389999;47,52;46,639999;46,799999;34,058228;24417100
17/10/19;46,990002;47,049999;46,610001;46,709999;33,992725;14158400
18/10/19;46,889999;47,18;46,02;46,029999;33,497868;16452100
21/10/19;46,419998;47,209999;46,259998;47,209999;34,356598;13486800
22/10/19;47,279999;47,540001;47,099998;47,299999;34,422092;15194800
23/10/19;47,599998;47,830002;47,029999;47,110001;34,283825;12362800
24/10/19;47,459999;47,57;46,52;46,75;34,021839;14646600
25/10/19;47,75;48,560001;47,549999;48,560001;35,33905;21754000
28/10/19;48,650002;48,799999;48,34;48,700001;35,440929;10932200
29/10/19;48,41;48,799999;48,080002;48,650002;35,404549;10091200
30/10/19;48,400002;48,619999;47,689999;48,59;35,360882;15325200
31/10/19;48,099998;48,48;46,860001;47,200001;34,349319;21765000
01/11/19;47,799999;48,700001;47,759998;48,439999;35,251717;20151300
04/11/19;49,080002;49,82;49,080002;49,82;36,256001;20980000
05/11/19;50,07;50,279999;49,43;49,869999;36,292385;15951200
06/11/19;49,900002;49,970001;48,900002;49,689999;36,161392;14879300
07/11/19;49,84;50,529999;49,540001;50,110001;36,467045;26788900
08/11/19;49,330002;49,549999;48,810001;49,18;35,790241;19854000
11/11/19;48,439999;48,439999;47,959999;48,130001;35,026123;20385800
12/11/19;48,299999;48,490002;47,900002;47,900002;34,858738;13130500
13/11/19;47,650002;48,060001;46,970001;47,119999;34,2911;16882100
14/11/19;47,349998;47,580002;46,959999;47;34,203773;14155900
18/11/19;47,720001;48,049999;47,48;47,610001;34,647697;16777800
19/11/19;48,110001;48,490002;47,720001;48,169998;35,055225;13108100
21/11/19;47,759998;48,419998;47,700001;48,419998;35,237164;15624200
22/11/19;48,549999;50,029999;48,549999;50,029999;36,408821;27680500
25/11/19;50,540001;51,18;50,43;50,860001;37,012856;24507100
26/11/19;50,599998;51,5;50,459999;51,220001;37,274837;32446500
27/11/19;50,93;51,200001;50,130001;50,580002;36,809082;13507600
28/11/19;50,560001;50,880001;49,689999;50,369999;36,656254;10145300
29/11/19;50,369999;50,470001;49,82;49,98;36,37244;10290800
02/12/19;50,150002;51,689999;50,110001;51,34;37,362164;23952200
03/12/19;51,25;51,259998;50,25;50,419998;36,692642;13479700
04/12/19;50,830002;51,029999;50,529999;50,919998;37,056511;9105800
05/12/19;50,700001;51,080002;50,549999;50,950001;37,078346;9503500
06/12/19;51,25;51,689999;51,029999;51,349998;37,369438;13892600
09/12/19;52,25;52,490002;51,330002;51,439999;37,434937;19388300
10/12/19;51,220001;51,43;50,900002;51,200001;37,260281;13878600
11/12/19;51,380001;52,049999;51,220001;51,830002;37,718758;15572100
12/12/19;52,099998;53,060001;51,73;52,950001;38,533829;25140900
13/12/19;53,299999;54;52,84;53,759998;39,123295;28172500
16/12/19;54,5;54,669998;53,34;53,34;38,817642;21806800
17/12/19;53,25;53,709999;53,049999;53,419998;38,875862;13570300
18/12/19;53,279999;53,540001;52,599998;53,470001;38,912251;22924500
19/12/19;53,5;54,240002;53,220001;54;39,297951;17683200
20/12/19;54,77;54,990002;54,150002;54,790001;39,872871;42124200
23/12/19;54,900002;54,98;54,400002;54,580002;39,720039;10225700
26/12/19;54,810001;55;54,509998;54,790001;39,872871;20410000
27/12/19;53,990002;54;53,419998;53,599998;40,04047;13920400
30/12/19;53,650002;53,860001;53,200001;53,299999;39,816364;11928100
02/01/20;53,98;54,439999;53,75;54,330002;40,5858;17509700
03/01/20;53,68;54,5;53,580002;53,93;40,286991;17284800
06/01/20;53,799999;53,799999;53,150002;53,610001;40,047947;32787800
07/01/20;53,5;54,189999;53,400002;54;40,339283;16326400
08/01/20;54,200001;54,369999;53,619999;54,009998;40,346752;15298500
09/01/20;53,75;53,869999;53,049999;53,299999;39,816364;14638000
10/01/20;53,75;53,869999;53,110001;53,360001;39,861187;9129200
13/01/20;53,639999;55,639999;53,509998;55,299999;41,31041;27497400
14/01/20;55,299999;56,349998;55;55,639999;41,564404;27817000
15/01/20;55,299999;56,080002;55,110001;55,459999;41,429932;21425300
16/01/20;55,599998;55,950001;55,099998;55,169998;41,213295;13149100
17/01/20;56,25;57,09;56,099998;57;42,580357;36524100
20/01/20;57;57,360001;56,529999;57,360001;42,849285;16746300
21/01/20;56,799999;57,009998;55,740002;56,029999;41,855736;25436800
22/01/20;56,599998;56,849998;56,060001;56,299999;42,057434;17269400
23/01/20;55,43;55,73;54,709999;55,5;41,45982;23028900
24/01/20;55,619999;55,73;53,689999;53,799999;40,189877;19744800
27/01/20;51,66;51,82;50,48;50,509998;37,73217;38779700
28/01/20;51,200001;52,09;51,080002;51,200001;38,247616;23046400
29/01/20;51,700001;51,889999;50,459999;50,75;37,911453;23323000
30/01/20;49,970001;51,5;49,799999;51,5;38,471725;23083200
31/01/20;50,959999;51,060001;49,799999;50,27;37,552879;29988200
03/02/20;50,5;51,09;49,799999;50,91;38,030975;18858200
04/02/20;52,200001;52,580002;51,970001;52,27;39,046928;21559200
05/02/20;53,32;53,619999;52,990002;52,990002;39,584785;26797700
06/02/20;53,66;53,919998;52,82;53,279999;39,801422;22155800
07/02/20;52,880001;52,959999;51,919998;52,099998;38,919933;14450900
10/02/20;51,900002;51,900002;49,919998;50,189999;37,493122;28244800
11/02/20;51,150002;52,200001;51,02;52,049999;38,882587;27560600
12/02/20;53,099998;53,380001;52,830002;53,07;39,644554;28539800
13/02/20;52,220001;52,400002;51,560001;52,139999;38,949818;20105600
14/02/20;52,209999;52,279999;50,950001;51;38,098209;19896200
17/02/20;51,709999;53,41;51,619999;53,41;39,898537;28134200
18/02/20;52,549999;53,049999;52,119999;52,799999;39,442852;18054400
19/02/20;52,93;53,119999;52,400002;52,810001;39,450325;14439700
20/02/20;53,27;53,490002;52,060001;52,200001;38,99464;18818800
21/02/20;51;51,139999;49,799999;50,130001;37,448299;32249900
26/02/20;46,66;46,84;45,060001;45,349998;33,877525;46923300
27/02/20;44,650002;45,540001;43,560001;44,470001;33,22015;42419000
28/02/20;43,990002;44,310001;43,200001;44,310001;33,10062;33228600
02/03/20;44,880001;47,09;44,810001;46,360001;34,632019;48372500
03/03/20;46,740002;49,09;46,07;46,349998;34,62455;52401800
04/03/20;48;49,09;47;48,57;36,282944;31476600
05/03/20;47,66;47,950001;45,950001;46,849998;34,998062;29092300
06/03/20;44,200001;45,82;43,650002;44,610001;33,32473;39718600
09/03/20;40,450001;41,540001;37,810001;37,830002;28,259911;59037000
10/03/20;41,900002;45,34;40,799999;44,810001;33,474136;63269800
11/03/20;43,009998;44,290001;39;40,740002;30,433746;50025000
12/03/20;36;36;32,450001;35,349998;26,407288;62222000
13/03/20;42;44,029999;37;42,900002;32,047318;67635900
16/03/20;36,009998;41,400002;36,009998;39,040001;29,163807;59078300
17/03/20;40,5;43,57;39,110001;41,509998;31,008949;52743800
18/03/20;38,799999;40,869999;35,700001;38,650002;28,872471;59689100
19/03/20;37,5;39;35,259998;36,400002;27,191664;52645400
20/03/20;37,900002;39,41;34,709999;35,189999;26,287766;50479900
23/03/20;35,549999;35,860001;33,369999;34,099998;25,473507;41958300
24/03/20;36,860001;38,650002;36,860001;37,639999;28,117977;37044800
25/03/20;38,189999;41,349998;38,09;40,849998;30,515917;38064400
26/03/20;41,009998;42,41;39,990002;42;31,374998;36253000
27/03/20;39,299999;41,439999;39,200001;40,099998;29,955652;32331200
30/03/20;40,919998;42,32;40,740002;41,77;31,203188;31298300
31/03/20;42,299999;44,490002;42,220001;43,220001;32,286369;39238000
01/04/20;41,810001;44,119999;41,200001;43,369999;32,398418;37092100
02/04/20;43,950001;44,57;41,919998;42,779999;31,957672;34372600
03/04/20;42,799999;42,869999;39,759998;40,5;30,254463;31650000
06/04/20;42,599998;43,389999;41,970001;43,130001;32,219135;32019300
07/04/20;45,189999;45,5;43,560001;43,779999;32,704697;34191900
08/04/20;43,5;44,25;43,049999;43,509998;32,503002;29464500
09/04/20;43,950001;44,470001;42,84;43,279999;32,331184;29827800
13/04/20;43,200001;44,57;42,98;44,57;33,294849;22066800
14/04/20;45,619999;46;44,5;44,529999;33,264969;24713600
15/04/20;43,5;43,900002;42,610001;43,189999;32,263958;28808700
16/04/20;43,799999;43,990002;42,040001;42,759998;31,942732;24442900
17/04/20;43,900002;44,23;43,220001;44;32,869041;23604600
20/04/20;43,259998;43,259998;42,23;42,459999;31,718624;29050700
22/04/20;42,599998;43,240002;42,049999;42,900002;32,047318;22693600
23/04/20;43,290001;44,689999;42,810001;43,509998;32,503002;27171100
24/04/20;43,369999;44,200001;41,830002;43,759998;32,689762;55165900
27/04/20;44,459999;45,049999;43,860001;44,549999;33,279907;25580600
28/04/20;45,200001;45,290001;43,48;44,610001;33,32473;25680000
29/04/20;45,349998;47,380001;44,84;46,73;34,908421;33207500
30/04/20;45,709999;46,169998;44,759998;44,860001;33,511482;25720300
04/05/20;43,700001;44,330002;43,400002;43,93;32,816753;16994300
05/05/20;44,450001;45,029999;43,700001;43,700001;32,644943;19070600
06/05/20;44,189999;44,759998;43,610001;44,330002;33,115566;26602700
07/05/20;45,630001;46,98;45,450001;46,049999;34,40044;42194300
08/05/20;47,5;48,959999;46,970001;48,849998;36,492107;33922800
11/05/20;48,209999;49,25;47,73;47,73;35,655445;24783100
12/05/20;48,43;48,599998;47,459999;47,459999;35,453743;21806900
13/05/20;48,169998;49,18;47,66;48,540001;36,260529;34159500
14/05/20;47,950001;48,459999;46,939999;48,09;35,92437;35513400
15/05/20;48,689999;49,299999;48,049999;48,049999;35,894489;35196100
18/05/20;50,34;51,599998;49,950001;51,259998;38,292431;41936200
19/05/20;51,299999;52,709999;51,09;52,299999;39,069344;27704400
20/05/20;53,369999;53,669998;52,5;52,5;39,218746;27014500
21/05/20;52,290001;52,66;50,369999;51,130001;38,195324;41802300
22/05/20;50,77;51,099998;49,900002;50,27;37,552879;23933600
25/05/20;51,41;51,68;49,919998;50,099998;37,425892;21162000
26/05/20;50,380001;50,52;48,84;49,200001;36,753571;28917800
27/05/20;49,84;50,830002;48,779999;50,639999;37,829285;31932100
28/05/20;51;51,650002;50,049999;50,09;37,418419;23530900
29/05/20;51,400002;53;51,060001;53;39,592255;92646300
01/06/20;52,82;53,849998;52,5;53,419998;39,90601;27152300
02/06/20;53,799999;53,799999;53;53,419998;39,90601;25602700
03/06/20;53,900002;54,34;53,380001;53,66;40,085293;31584300
04/06/20;53,720001;55,700001;53,52;55,66;41,579346;37638600
05/06/20;56,389999;56,700001;54,34;54,610001;40,794964;39799100
08/06/20;54,98;55,650002;53,98;54,779999;40,921963;27456500
09/06/20;54,16;54,990002;54,119999;54,990002;41,078835;19860000
10/06/20;54,91;55,200001;53,759998;54,200001;40,488689;24321300
12/06/20;53,709999;54,049999;51,98;53,400002;39,891068;31223700
15/06/20;52,5;54,43;52,130001;53,880001;40,249638;27425600
16/06/20;55,490002;55,5;54,220001;55,389999;41,377644;29329400
17/06/20;55,490002;56,439999;55,150002;56,200001;41,982738;27840000
18/06/20;56,299999;56,540001;55,610001;56,169998;41,96032;25770000
19/06/20;56,330002;56,599998;54,709999;55,169998;41,213295;38079900
22/06/20;55;55,349998;54,43;55;41,086308;14891400
23/06/20;55,529999;56,560001;55,369999;55,59;41,527046;18272700
24/06/20;56,25;56,259998;54,82;55,389999;41,377644;18156600
25/06/20;55,5;56,150002;54,869999;56;41,833328;17051900
26/06/20;55,900002;56,950001;55,209999;55,619999;41,549458;21655500
29/06/20;55,439999;55,91;54,84;55,630001;41,556934;15453400
30/06/20;55,439999;56,540001;55,009998;55,919998;41,773567;27462900
01/07/20;56,080002;56,080002;54,049999;54,540001;40,742676;28999400
02/07/20;54,849998;55,740002;54,75;55,490002;41,452347;24148500
03/07/20;55,200001;55,700001;54,93;55,259998;41,280529;7831800
06/07/20;56,09;56,740002;55,59;56,57;42,259132;23609900
07/07/20;56,740002;56,98;56,099998;56,369999;42,109726;13598400
08/07/20;56,900002;57,720001;55,790001;57,32;42,819397;32634600
09/07/20;57,52;57,68;56,060001;56,419998;42,147079;19741600
10/07/20;56,52;57,299999;56,16;56,970001;42,557949;14728100
13/07/20;57,73;59,220001;57,650002;57,650002;43,065922;28780200
14/07/20;57,919998;61,970001;57,900002;61,700001;46,091366;52234500
15/07/20;62,299999;62,93;60,389999;61,790001;46,1586;29833100
16/07/20;61,299999;61,689999;59,849998;60,119999;44,911064;22788400
17/07/20;60,5;61,25;60,32;61,040001;45,598331;18896400
20/07/20;61,119999;61,490002;60,349998;60,799999;45,419041;16491500
21/07/20;60,439999;60,48;59,27;59,700001;44,597324;29043600
22/07/20;59,93;60,25;58,799999;59,240002;44,253689;19644700
23/07/20;59,900002;60,16;58,639999;58,849998;43,962341;17291900
24/07/20;58,57;58,849998;57,82;58,599998;43,775593;22544100
27/07/20;59,099998;61,630001;58,98;61,369999;45,844845;35124800
28/07/20;60,700001;61,16;60,200001;60,34;45,075413;21707500
29/07/20;61,209999;62,950001;60,849998;62,950001;47,025146;29486600
30/07/20;62,299999;62,369999;60,650002;61,27;45,770145;32210700
31/07/20;61,099998;62,209999;60,5;60,709999;45,35181;26318800
03/08/20;61,860001;62,669998;60,259998;60,259998;45,015648;35910500
04/08/20;60,259998;60,84;59,360001;60,700001;45,344341;182535800
05/08/20;61,900002;62,900002;61,849998;62,189999;46,457409;36999600
06/08/20;62,619999;62,880001;61,279999;61,830002;46,18848;22468400
07/08/20;61,389999;61,389999;59,779999;60,450001;45,157585;28427400
10/08/20;60,700001;62,200001;60,41;62,200001;46,464882;29341400
11/08/20;62,790001;62,82;60,16;60,279999;45,03059;23822800
12/08/20;60,880001;62,290001;60,580002;61,5;45,941959;29627900
13/08/20;61,400002;62,16;60,110001;60,349998;45,082878;24906200
14/08/20;60,349998;61,43;60,299999;61,349998;45,829903;17848800
17/08/20;61,779999;62,599998;61,150002;62,23;46,487286;42786400
18/08/20;63,299999;63,700001;62,849998;63,060001;47,107319;32205700
19/08/20;63,41;63,880001;62,330002;62,389999;46,606812;23537900
20/08/20;61,82;63,5;61,669998;62,950001;47,025146;25866600
21/08/20;62,41;62,790001;61,509998;62,200001;46,464882;27242700
24/08/20;62,939999;63,130001;62,240002;62,959999;47,032616;17944700
25/08/20;62,799999;62,84;61,049999;61,619999;46,031601;23543000
26/08/20;61,66;62,349998;61,240002;61,75;46,128712;23924400
27/08/20;61,689999;62,18;60,330002;60,790001;45,411575;18201900
28/08/20;61,18;61,700001;60,630001;61,099998;45,64315;15040300
31/08/20;61,099998;61,150002;59,68;59,68;44,582378;31080000
01/09/20;60,290001;61,790001;60,200001;61,759998;46,136181;24197700
02/09/20;61,900002;62,34;60,32;61,32;45,807499;21797200
03/09/20;60;60,549999;58,849998;59,32;44,313454;36117400
04/09/20;59,709999;60,5;58,700001;60,490002;45,187466;26636700
08/09/20;59,59;59,759998;58,91;59,27;44,276096;14663800
09/09/20;59,900002;60,330002;59,369999;60;44,821423;16481700
10/09/20;60;60,200001;58,32;58,529999;43,723297;19431400
11/09/20;60,049999;62,299999;59,84;61,950001;46,278118;46057000
14/09/20;62,799999;63,349998;61,380001;61,91;46,248241;35710200
15/09/20;62,709999;63,650002;62,150002;62,599998;46,763691;32570600
16/09/20;62,32;62,5;60,650002;60,970001;45,54604;28843500
17/09/20;60,400002;62,419998;60,110001;62,080002;46,375233;31397500
18/09/20;62,48;63,099998;61,66;61,66;46,061481;33143800
21/09/20;61,049999;61,389999;59,439999;60;44,821423;53120800
22/09/20;58,139999;58,279999;57,150002;57,810001;44,990704;23996200
23/09/20;57,669998;59,610001;57,060001;59,099998;45,994648;37365600
24/09/20;59,689999;59,779999;58,439999;58,66;45,652214;31607500
25/09/20;58,349998;59,450001;58,200001;59,25;46,111382;27582200
28/09/20;59,939999;60,240002;58,700001;58,779999;45,745605;30265400
29/09/20;58,73;59,959999;58,349998;58,349998;45,410961;26201600
30/09/20;59,209999;60,27;58,75;59,110001;46,00243;25947500
01/10/20;59,529999;59,849998;58,02;58,860001;45,807869;22852700
02/10/20;58,610001;59,439999;58,110001;58,32;45,387615;23668800
05/10/20;58,900002;59,84;58,75;59,59;46,375992;17887200
06/10/20;60,009998;60,279999;58,209999;58,619999;45,621086;21951600
07/10/20;59,139999;60,759998;58,959999;60,169998;46,827381;27276500
08/10/20;60,349998;61,490002;60,060001;61,290001;47,69902;22207400
09/10/20;61,689999;61,939999;60,849998;61,599998;47,940273;21120900
13/10/20;61,27;62,639999;61,029999;62,139999;48,360531;18602200
14/10/20;62,080002;63,290001;62,040001;63;49,029827;22210600
15/10/20;62,41;62,860001;61,98;62,470001;48,617355;16309700
16/10/20;62,700001;63,099998;62,240002;62,240002;48,438354;15871000
19/10/20;62,73;63,18;61,950001;61,950001;48,212662;29156200
20/10/20;61,779999;62,290001;61,330002;61,84;48,127056;25276800
21/10/20;61,650002;63,209999;61,599998;62,849998;48,913086;21480900
22/10/20;63,110001;63,490002;62,439999;63,099998;49,107651;32097700
23/10/20;62,619999;63,889999;62,220001;63,450001;49,380043;24263400
26/10/20;62,900002;63,450001;62,009998;62,5;48,640701;18250900
27/10/20;62,5;62,900002;62,060001;62,529999;48,664043;18155500
28/10/20;61,950001;62,07;60,25;60,259998;46,897415;23686100
29/10/20;60,970001;62,240002;59,790001;62,02;48,267143;37998800
30/10/20;61,799999;62,41;60,009998;60,549999;47,123112;27476200
03/11/20;61,900002;63,34;61,220001;63,34;49,294434;32900800
04/11/20;63,279999;63,279999;61,450001;61,580002;47,924713;27932100
05/11/20;62,299999;63,060001;61,450001;62,549999;48,679615;25563600
06/11/20;62,380001;63,959999;62,34;63,189999;49,177689;26452500
09/11/20;64,150002;64,269997;62,869999;63,189999;49,177689;37728900
10/11/20;63,240002;63,59;62,689999;63,16;49,154346;53960600
11/11/20;63,18;63,919998;63;63,599998;49,496773;25908500
12/11/20;63,57;63,77;62,459999;62,669998;48,773006;23726500
13/11/20;62,73;63,549999;62,610001;63,25;49,224392;25079300
16/11/20;63,5;65,339996;62,970001;64,919998;50,524063;91477900
17/11/20;64,800003;68,099998;64,800003;66,970001;52,119484;62475900
18/11/20;66,989998;67,389999;66,07;66,449997;51,714794;22854400
19/11/20;66,709999;67,720001;66,470001;67,720001;52,703175;25928500
23/11/20;68,809998;71,32;68,5;71,290001;55,481529;38662400
24/11/20;71,050003;74,889999;70,18;74,800003;58,213196;49842200
25/11/20;73,800003;75,900002;73,610001;75,5;58,757973;36269100
26/11/20;75,419998;76,599998;75,400002;76,57;59,590698;20359000
27/11/20;77;78,779999;76,769997;78,440002;61,046028;48966700
30/11/20;78,849998;79,360001;77,120003;78;60,703602;48594200
01/12/20;79,830002;81,5;79,25;81,25;63,232918;61441200
02/12/20;80,900002;81,25;77,309998;79,839996;62,135578;53703300
03/12/20;81;81,050003;78,610001;78,959999;61,450714;35158600
04/12/20;80,099998;82,68;80,099998;81,980003;63,801041;48656900
07/12/20;82,419998;82,989998;81,669998;82,949997;64,555946;27398500
08/12/20;82,970001;83,300003;81,660004;82,900002;64,517029;28598800
09/12/20;83,099998;83,830002;82,220001;82,699997;64,361366;26938500
10/12/20;83,650002;85,220001;83,199997;85;66,151352;41230700
11/12/20;84,620003;85,279999;84,400002;84,860001;66,042397;25136800
14/12/20;85,199997;85,220001;82,949997;83,550003;65,022888;20931700
15/12/20;83,550003;85,379997;83,550003;84,5;65,762238;18762800
16/12/20;84,900002;86,230003;84,360001;86,220001;67,100822;23038300
17/12/20;86,5;87,949997;86,169998;87,199997;67,86351;21367800
18/12/20;87,620003;88,379997;87,43;87,800003;68,33046;23843100
21/12/20;86,150002;87,400002;84,779999;86,860001;67,5989;31877300
22/12/20;86,860001;86,989998;85,43;86,940002;67,661163;23157000
23/12/20;86,529999;87,529999;86,400002;87,360001;67,988029;17710200
28/12/20;87,790001;88,580002;87,080002;87,309998;67,949112;26001300
29/12/20;87,970001;88,199997;86,510002;87,07;67,762329;19727500
30/12/20;87,190002;87,589996;86,650002;87,449997;68,05806;30102700
04/01/21;89,349998;91,480003;88,849998;91,459999;71,178856;37865500
05/01/21;91,459999;93;90,519997;93;72,377365;34300300
06/01/21;94,980003;96,349998;94,400002;96,050003;74,751038;53722500
07/01/21;96,610001;102,529999;96,610001;102,32;79,630661;74541400
08/01/21;103,010002;103,349998;98,199997;102;79,381622;58562700
11/01/21;100,25;101,980003;99,699997;101,980003;79,366066;29267000
12/01/21;102,5;102,620003;99,18;99,190002;77,19474;28598500
13/01/21;98,870003;98,919998;95,739998;96,220001;74,883339;31658800
14/01/21;97,220001;98,860001;96,699997;97,800003;76,112968;20809900
15/01/21;96,580002;97,199997;93,199997;93,550003;72,805405;31712400
18/01/21;93,900002;95,639999;93,550003;94,309998;73,396873;22667600
19/01/21;94,5;94,57;91,900002;94,059998;73,202309;27155400
20/01/21;95;95,139999;90,830002;92,32;71,84816;20480000
21/01/21;92,300003;96,099998;92,139999;93,360001;72,657532;25983400
22/01/21;91,989998;93,809998;90,989998;93,169998;72,509674;25814300
26/01/21;92,989998;94,160004;91,360001;91,75;71,404549;24921600
27/01/21;90,389999;91,18;88,199997;89,199997;69,419998;32419700
28/01/21;88,199997;91,349998;88,099998;91,099998;70,898682;35900800
29/01/21;89,989998;90,849998;87,790001;87,949997;68,447197;31481600
01/02/21;90,010002;91,269997;88,580002;91,269997;71,030998;27135500
02/02/21;90,18;90,580002;87,510002;87,660004;68,221504;34426700
03/02/21;88,849998;91,419998;88,599998;90,43;70,377258;34346400
04/02/21;91,949997;92,870003;89,089996;89,290001;69,490059;29939700
05/02/21;90,199997;92,769997;89,550003;92,690002;72,136101;27114800
08/02/21;92,970001;94,910004;92,449997;94,010002;73,163399;28164400
09/02/21;94,599998;95,220001;92,32;94,25;73,350182;32303400
10/02/21;94,660004;95,669998;94,379997;94,699997;73,700394;40318300
11/02/21;95,470001;95,470001;93,099998;93,099998;72,455185;19775900
12/02/21;93,120003;94,139999;92,199997;93,889999;73,070007;14760700
17/02/21;96,010002;96,720001;95,190002;96,349998;74,984497;29262900
18/02/21;97,360001;98,400002;96,019997;97,400002;75,801666;33088500
19/02/21;97,209999;98,849998;96,330002;97,769997;76,089622;24966600
22/02/21;96,5;98,519997;94,040001;95,349998;74,206253;50160600
23/02/21;96,589996;97,349998;93,32;96,949997;75,451462;35756200
24/02/21;97,129997;98,209999;95,860001;97,93;76,214142;21856100
25/02/21;98,699997;98,949997;95,019997;95,709999;74,48642;24471000
26/02/21;96,550003;97,699997;94,019997;94,519997;73,56031;42856000
01/03/21;96;99,330002;95,360001;98,57;76,712219;32798000
02/03/21;97,5;102,18;94,940002;101,599998;79,07032;47565800
03/03/21;102;104;99,650002;100,349998;78,097504;41473300
04/03/21;99,400002;101,489998;97,519997;98,860001;76,937912;48492500
05/03/21;94,720001;100,599998;93,93;100,209999;81,50193;46503300
08/03/21;99,199997;101,93;98,900002;99,669998;81,062744;39677300
09/03/21;97,5;99,309998;95,879997;98,669998;80,249428;40537000
10/03/21;97,5;97,839996;95,720001;97,150002;79,013199;31311800
11/03/21;98,989998;100,099998;98,209999;99,699997;81,087143;26203200
12/03/21;99;99,440002;96,709999;97,400002;79,216522;21115500
15/03/21;96,5;97,349998;95,760002;96,82;78,744804;20059000
16/03/21;97,040001;97,839996;96,019997;96,510002;78,492683;19174300
17/03/21;96,400002;98,120003;96,059998;97,900002;79,623177;21424300
18/03/21;97,699997;98,269997;95,529999;96,160004;78,208015;19156100
19/03/21;96,099998;96,160004;93,440002;94,779999;77,085648;38643000
22/03/21;93,519997;93,839996;91,849998;93,209999;75,808739;21120800
23/03/21;93,339996;93,779999;91,059998;91,059998;74,060135;20518500
24/03/21;92;94,639999;91,809998;93,150002;75,759949;24726000
25/03/21;93,040001;93,290001;90,610001;92,440002;75,182503;23644400
26/03/21;93,739998;95,730003;93,389999;95,529999;77,695625;26712800
29/03/21;96;98,449997;95,870003;97,980003;79,688248;25960500
30/03/21;97,910004;98,5;96,580002;97,07;78,948128;18118600
31/03/21;97,169998;98,559998;96,699997;97,970001;79,680122;18792000
01/04/21;98,5;98,860001;96,129997;97,389999;79,208389;17193400
05/04/21;99,830002;103,82;99,800003;103,389999;84,088264;35908700
06/04/21;103,800003;104,559998;102,050003;102,050003;82,998421;22227800
07/04/21;102,370003;105,32;102,150002;104,559998;85,039833;32822700
08/04/21;104,940002;105,300003;104,120003;104,5;84,991035;25936300
09/04/21;104;104,660004;102,940002;103;83,771072;18854800
